disease_id	cmpds_per_disease	top10	top25	top50	top100	topAll	top1%	top5%	top10%	top50%	top100%	disease_name
MESH:D013616	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Tachycardia, Sinus
MESH:D012983	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Soft Tissue Neoplasms
MESH:D012514	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sarcoma, Kaposi
MESH:D011472	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Prostatitis
MESH:D011125	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Adenomatous Polyposis Coli
MESH:D011018	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pneumonia, Pneumococcal
MESH:D010689	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Phlebitis
MESH:D010493	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pericarditis
MESH:D010392	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pemphigus
MESH:D010182	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pancreatic Diseases
MESH:D010148	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pain, Intractable
MESH:D009402	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Nephrosis, Lipoid
MESH:D009290	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Narcolepsy
MESH:D009128	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muscle Spasticity
MESH:D008944	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Mitral Valve Insufficiency
MESH:D008630	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Mercury Poisoning
MESH:D008595	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Menorrhagia
MESH:D008590	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Meningoencephalitis
MESH:D007939	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Leukemia L1210
MESH:D007918	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Leprosy
MESH:D007177	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Inappropriate ADH Syndrome
MESH:D007006	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hypogonadism
MESH:D006978	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hypertension, Renovascular
MESH:D006606	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hiccup
MESH:D006373	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Helminthiasis
MESH:D006330	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Heart Defects, Congenital
MESH:D006111	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Graves Disease
MESH:D006042	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Goiter
MESH:D005739	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gas Poisoning
MESH:D005315	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fetal Diseases
MESH:D004775	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enuresis
MESH:D004751	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enteritis
MESH:D004714	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Endometrial Hyperplasia
MESH:D004660	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Encephalitis
MESH:D004401	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Dysarthria
MESH:D003919	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Diabetes Insipidus
MESH:D003877	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Dermatitis, Contact
MESH:D003139	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Common Cold
MESH:D003027	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cluster Headache
MESH:D002181	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Candidiasis, Vulvovaginal
MESH:D001982	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bronchial Diseases
MESH:D001018	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Aortic Diseases
MESH:D000379	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Agoraphobia
MESH:D000292	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pelvic Inflammatory Disease
MESH:D000077216	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Carcinoma, Ovarian Epithelial
MESH:D066253	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Vascular Remodeling
MESH:D061205	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Vascular Calcification
MESH:D053609	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Lethargy
MESH:D053158	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Nocturia
MESH:D045169	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Severe Acute Respiratory Syndrome
MESH:D023903	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Coronary Restenosis
MESH:D020795	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Photophobia
MESH:D020751	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Alcohol-Induced Disorders
MESH:D020529	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Multiple Sclerosis, Relapsing-Remitting
MESH:D020324	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Amnesia, Anterograde
MESH:D020233	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gait Disorders, Neurologic
MESH:D019973	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Alcohol-Related Disorders
MESH:D018781	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Tension-Type Headache
MESH:D018288	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Carcinoma, Small Cell
MESH:D018287	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Carcinoma, Large Cell
MESH:D018222	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fibromatosis, Aggressive
MESH:D017563	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Lung Diseases, Interstitial
MESH:D017486	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Acneiform Eruptions
MESH:D017380	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hypertrophy, Right Ventricular
MESH:D016919	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Meningitis, Cryptococcal
MESH:D016736	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Antiphospholipid Syndrome
MESH:D015837	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Vestibular Diseases
MESH:D015812	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Glaucoma, Angle-Closure
MESH:D015459	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Leukemia-Lymphoma, Adult T-Cell
MESH:D015433	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Glomerulonephritis, Membranous
MESH:D014860	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Warts
MESH:D014820	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Vitiligo
MESH:D014399	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Tuberculosis, Spinal
MESH:D014353	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Trypanosomiasis, African
MESH:D014103	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Torticollis
MESH:D014062	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Tongue Neoplasms
MESH:D014012	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Tinnitus
MESH:D014009	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Onychomycosis
MESH:D013924	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thrombophlebitis
MESH:D013724	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Teratoma
MESH:D013584	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sarcoma, Synovial
MESH:D013262	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Stevens-Johnson Syndrome
MESH:D013207	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Staphylococcal Skin Infections
MESH:D012874	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Skin Diseases, Infectious
MESH:D012798	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sialorrhea
MESH:D012560	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Schizophrenia, Catatonic
MESH:D012507	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sarcoidosis
MESH:D012162	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Retinal Degeneration
MESH:D012135	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Respiratory Sounds
MESH:D012127	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Respiratory Distress Syndrome, Newborn
MESH:D012120	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Respiration Disorders
MESH:D012004	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Rectal Neoplasms
MESH:D011559	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pseudotumor Cerebri
MESH:D011317	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Priapism
MESH:D011115	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Polyneuropathies
MESH:D010996	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pleural Effusion
MESH:D010922	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Placenta Diseases
MESH:D010373	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Lice Infestations
MESH:D009902	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Optic Neuritis
MESH:D009837	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Oligodendroglioma
MESH:D009400	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Nephrosclerosis
MESH:D009373	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Neoplasms, Germ Cell and Embryonal
MESH:D008258	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Waldenstrom Macroglobulinemia
MESH:D008101	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Liver Abscess, Amebic
MESH:D007964	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Leukocytosis
MESH:D007897	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Leishmaniasis, Mucocutaneous
MESH:D007855	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Lead Poisoning
MESH:D007411	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Intestinal Diseases, Parasitic
MESH:D007154	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Immune System Diseases
MESH:D006950	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hyperlipidemia, Familial Combined
MESH:D006734	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Horse Diseases
MESH:D006099	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Granuloma
MESH:D005922	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Glomerulonephritis, IGA
MESH:D005759	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gastroenteritis
MESH:D005705	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gallbladder Diseases
MESH:D005317	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fetal Growth Retardation
MESH:D005198	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fanconi Syndrome
MESH:D004184	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Dirofilariasis
MESH:D003680	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Deglutition Disorders
MESH:D003328	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Coronary Thrombosis
MESH:D003316	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Corneal Diseases
MESH:D002972	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cleft Palate
MESH:D002780	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cholestasis, Intrahepatic
MESH:D002690	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Chlamydia Infections
MESH:D002658	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Developmental Disabilities
MESH:D002422	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Causalgia
MESH:D001922	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Brain Abscess
MESH:D001471	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Barrett Esophagus
MESH:D001437	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteriuria
MESH:D001254	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Astrocytoma
MESH:D001068	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Feeding and Eating Disorders
MESH:D000749	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Anemia, Megaloblastic
MESH:D000743	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Anemia, Hemolytic
MESH:D000506	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Alopecia Areata
MESH:D000405	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Akinetic Mutism
MESH:D000380	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Agranulocytosis
MESH:D000077277	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Esophageal Squamous Cell Carcinoma
MESH:D000075322	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Heavy Metal Poisoning
MESH:C536777	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Systemic candidiasis
MESH:D064726	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Triple Negative Breast Neoplasms
MESH:D059249	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Otomycosis
MESH:D058729	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Peripheral Arterial Disease
MESH:D058405	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Desmoplastic Small Round Cell Tumor
MESH:D056648	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis
MESH:D056006	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Leprosy, Multibacillary
MESH:D055953	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Microscopic Polyangiitis
MESH:D054179	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Angioedemas, Hereditary
MESH:D053608	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Stupor
MESH:D053565	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hypercalciuria
MESH:D053448	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Prostatism
MESH:D051270	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Headache Disorders, Primary
MESH:D044882	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Glucose Metabolism Disorders
MESH:D020528	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Multiple Sclerosis, Chronic Progressive
MESH:D020514	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hypokalemic Periodic Paralysis
MESH:D020325	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Migraine with Aura
MESH:D020323	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Tics
MESH:D020306	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Tuberculosis, Central Nervous System
MESH:D020300	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Intracranial Hemorrhages
MESH:D020230	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Serotonin Syndrome
MESH:D020019	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Neurocysticercosis
MESH:D019851	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thrombophilia
MESH:D019263	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Dysthymic Disorder
MESH:D019106	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Postoperative Hemorrhage
MESH:D018589	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gastroparesis
MESH:D018316	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gliosarcoma
MESH:D018269	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Carcinoma, Endometrioid
MESH:D018236	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Carcinoma, Embryonal
MESH:D017726	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cytomegalovirus Retinitis
MESH:D017599	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Neuroectodermal Tumors
MESH:D017544	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Aortic Aneurysm, Abdominal
MESH:D017495	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hyperpigmentation
MESH:D017285	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Polymyositis
MESH:D017192	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Skin Diseases, Bacterial
MESH:D017096	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Prion Diseases
MESH:D016868	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Serratia Infections
MESH:D015432	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Glomerulonephritis, Membranoproliferative
MESH:D015362	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Child Nutrition Disorders
MESH:D015267	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Churg-Strauss Syndrome
MESH:D015209	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cholangitis, Sclerosing
MESH:D015175	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Prolactinoma
MESH:D014766	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Viremia
MESH:D014474	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unconsciousness
MESH:D014388	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Tuberculosis, Lymph Node
MESH:D014006	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Tinea Capitis
MESH:D013700	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Giant Cell Arteritis
MESH:D013319	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Strongyle Infections, Equine
MESH:D013281	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Stomatitis, Aphthous
MESH:D013064	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Speech Disorders
MESH:D012811	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sigmoid Neoplasms
MESH:D012585	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sciatica
MESH:D012532	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Scabies
MESH:D012279	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Rickets
MESH:D012175	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Retinoblastoma
MESH:D012001	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hyperacusis
MESH:D011843	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Radiculopathy
MESH:D011833	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Radiation Injuries, Experimental
MESH:D011657	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pulmonary Eosinophilia
MESH:D011469	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Prostatic Diseases
MESH:D011293	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Premenstrual Syndrome
MESH:D010698	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Phobic Disorders
MESH:D010490	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pericardial Effusion
MESH:D010273	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Parasitic Diseases, Animal
MESH:D010018	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Osteomalacia
MESH:D009901	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Optic Nerve Diseases
MESH:D009846	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Oliguria
MESH:D009122	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muscle Hypertonia
MESH:D009080	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Mucocutaneous Lymph Node Syndrome
MESH:D009078	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Mucocele
MESH:D008924	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Mite Infestations
MESH:D008224	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Lymphoma, Follicular
MESH:D008100	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Liver Abscess
MESH:D008080	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Liposarcoma
MESH:D007634	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Keratitis
MESH:D007299	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Insect Bites and Stings
MESH:D007011	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hypoparathyroidism
MESH:D006968	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hypersensitivity, Delayed
MESH:D006962	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hyperparathyroidism, Secondary
MESH:D006945	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hyperhidrosis
MESH:D006939	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hyperemesis Gravidarum
MESH:D006628	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hirsutism
MESH:D006558	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Herpes Genitalis
MESH:D006473	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Postpartum Hemorrhage
MESH:D006356	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Heartburn
MESH:D006319	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hearing Loss, Sensorineural
MESH:D006259	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Craniocerebral Trauma
MESH:D005873	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Giardiasis
MESH:D005621	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Friedreich Ataxia
MESH:D005199	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fanconi Anemia
